class,order,family,genus,specificEpithet,12S,16S,COI,cytB,ITS,matK,psbA-trnH,rbcL,cpGenome_total,mtGenome_total,nucGenome_total,otherLoci_total,total_sequences,cpGenome_GB,mtGenome_GB,nucGenome_GB,otherLoci_GB,cpGenome_RS,mtGenome_RS,nucGenome_RS,otherLoci_RS
Arachnida,Araneae,Agelenidae,Agelena,labyrinthica,0,5,13,0,0,0,0,0,0,0,0,14,32,0,0,0,14,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelena,orientalis,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,130,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelena,silvatica,0,1,1,0,0,0,0,0,0,2,0,13,17,0,1,0,13,0,1,0,0
Arachnida,Araneae,Agelenidae,Agelena,canariensis,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelena,koreana,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,aleenae,0,5,16,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,emertoni,0,2,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,kastoni,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,longistyla,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,naevia,0,1,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,n.,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,oklahoma,0,2,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,oregonensis,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,pennsylvanica,1,3,27,0,1,0,0,0,0,0,0,6,38,0,0,0,6,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,potteri,0,1,148,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,spatula,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,utahana,0,4,379,0,0,0,0,0,0,0,0,1,384,0,0,0,1,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelenopsis,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Agelescape,gideoni,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Allagelena,difficilis,1,2,2,0,0,0,0,0,0,0,0,10,15,0,0,0,10,0,0,0,0
Arachnida,Araneae,Agelenidae,Allagelena,gracilens,0,1,12,0,1,0,0,0,0,0,0,3,17,0,0,0,3,0,0,0,0
Arachnida,Araneae,Agelenidae,Aterigena,aliquoi,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Aterigena,aculeata,0,0,2,0,0,0,0,0,0,0,0,6,8,0,0,0,6,0,0,0,0
Arachnida,Araneae,Agelenidae,Aterigena,ligurica,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Bajacalilena,clarki,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Barronopsis,sp.,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Barronopsis,texana,0,1,3,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0
Arachnida,Araneae,Agelenidae,Barronopsis,barrowsi,0,1,2,0,2,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,0
Arachnida,Araneae,Agelenidae,Benoitia,lepida,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Agelenidae,Bifidocoelotes,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Cabolena,huiztocatl,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Cabolena,sotol,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Cabolena,kosatli,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Calilena,californica,0,2,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Calilena,restricta,0,2,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Calilena,stylophora,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Calilena,angelena,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Callidalena,tijuana,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,terrestris,1,1,27,0,2,0,0,0,0,0,0,19,50,0,0,0,19,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,atropos,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,modestus,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,sanoi,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,antri,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,exitialis,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,icohamatus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,kitazawai,1,1,1,0,0,0,0,0,0,0,0,7,10,0,0,0,7,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,lamellatus,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,microps,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,musashiensis,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,pickardi,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,solitarius,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,suruga,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,xinjiangensis,0,1,1,0,0,0,0,0,0,0,0,5,7,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,sp.,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,sp.,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,sp.,0,1,1,0,0,0,0,0,0,0,0,5,7,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,sp.,0,1,1,0,0,0,0,0,0,0,0,5,7,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,yahagiensis,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,yodoensis,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,inabaensis,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,nasensis,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,oshimaensis,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,akakinaensis,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,iyoensis,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,oxyacanthus,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,iriei,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Coelotes,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Coras,lamellosus,1,1,12,0,0,0,0,0,0,0,0,3,17,0,0,0,3,0,0,0,0
Arachnida,Araneae,Agelenidae,Coras,montanus,1,1,22,0,0,0,0,0,0,0,0,4,28,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Coras,juvenilis,1,1,20,0,0,0,0,0,0,0,0,4,26,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Coras,perplexus,1,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Curticoelotes,hamamurai,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Curticoelotes,hiradoensis,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Curticoelotes,kintaroi,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Dichodactylus,satoi,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Dichodactylus,tarumii,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,brunneus,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,wudangensis,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,coreanus,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,kayasanensis,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,digitusiformis,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,altissimus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,anthonyi,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,bannaensis,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,brachialis,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,capitulatus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,carinatus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,curvabilis,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,falcatus,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,hanoiensis,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,himalayaensis,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,lutulentus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,papai,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,paralateralis,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,paraspiralis,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,paratrifasciatus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,patellabifidus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,picta,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,pseudobrunneus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,pseudocapitulatus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,pseudocoreanus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,pseudospiralis,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,simplicidens,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,songi,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,spirallus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,streptus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sublutulentus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,subtitanus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,tibetensis,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,tortus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,transversus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,triatus,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,trifasciatus,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,venustus,0,1,1,0,0,0,0,0,0,0,0,5,7,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,yani,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,0,1,1,0,0,0,0,0,0,0,0,5,7,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,0,1,0,0,0,0,0,0,0,0,5,7,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,1,1,1,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,0,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Draconarius,sp.,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Eratigena,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Agelenidae,Eratigena,agrestis,1,1,37,0,0,0,0,0,0,0,0,15,54,0,0,0,15,0,0,0,0
Arachnida,Araneae,Agelenidae,Eratigena,atrica,1,1,78,0,0,0,0,0,0,0,0,56,136,0,0,0,56,0,0,0,0
Arachnida,Araneae,Agelenidae,Eratigena,sp.,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Eratigena,sp.,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Eratigena,sp.,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0
Arachnida,Araneae,Agelenidae,Eratigena,sp.,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Agelenidae,Eratigena,sp.,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0
